,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
2021-01-02 11:15:00+01:00,17.0,0.0,6751.0,1122.0,3082.0,4.0,0.0,0.0,483.0,0.0,2244.0,782.0,14.0,0.0,421.0,0.0,22.0,8.0,114.0,3.0
2021-01-02 11:30:00+01:00,16.0,0.0,6775.0,1127.0,3082.0,4.0,0.0,0.0,483.0,0.0,2267.0,752.0,16.0,0.0,422.0,0.0,56.0,6.0,108.0,3.0
2021-01-02 11:45:00+01:00,16.0,0.0,6701.0,1128.0,3091.0,5.0,0.0,0.0,483.0,0.0,2274.0,732.0,10.0,0.0,422.0,0.0,106.0,1.0,103.0,4.0
2021-01-02 12:00:00+01:00,17.0,0.0,6854.0,1129.0,3092.0,4.0,0.0,0.0,483.0,0.0,2277.0,710.0,11.0,0.0,416.0,0.0,166.0,1.0,102.0,4.0
2021-01-02 12:15:00+01:00,16.0,0.0,6827.0,1129.0,3135.0,5.0,0.0,0.0,484.0,0.0,2303.0,695.0,12.0,0.0,419.0,0.0,153.0,2.0,105.0,3.0
2021-01-02 12:30:00+01:00,17.0,0.0,6839.0,1129.0,3134.0,5.0,0.0,0.0,483.0,0.0,2289.0,690.0,13.0,0.0,415.0,0.0,114.0,4.0,105.0,3.0
2021-01-02 12:45:00+01:00,17.0,0.0,6901.0,1128.0,3162.0,4.0,0.0,0.0,483.0,0.0,2321.0,649.0,14.0,0.0,417.0,0.0,82.0,5.0,104.0,3.0
2021-01-02 13:00:00+01:00,16.0,0.0,6803.0,1127.0,3174.0,5.0,0.0,0.0,484.0,0.0,2316.0,662.0,13.0,0.0,412.0,0.0,62.0,6.0,98.0,3.0
2021-01-02 13:15:00+01:00,16.0,0.0,6808.0,1128.0,3170.0,5.0,0.0,0.0,483.0,0.0,2289.0,698.0,10.0,0.0,405.0,0.0,47.0,7.0,95.0,2.0
2021-01-02 13:30:00+01:00,16.0,0.0,6850.0,1129.0,3182.0,5.0,0.0,0.0,483.0,0.0,2291.0,722.0,11.0,0.0,411.0,0.0,41.0,10.0,93.0,2.0
2021-01-02 13:45:00+01:00,16.0,0.0,6759.0,1128.0,3181.0,5.0,0.0,0.0,483.0,0.0,2284.0,730.0,10.0,0.0,414.0,0.0,38.0,10.0,93.0,2.0
2021-01-02 14:00:00+01:00,17.0,0.0,6706.0,1128.0,3159.0,4.0,0.0,0.0,483.0,0.0,2287.0,738.0,7.0,0.0,417.0,0.0,34.0,10.0,98.0,3.0
2021-01-02 14:15:00+01:00,16.0,0.0,6702.0,1128.0,3153.0,5.0,0.0,0.0,483.0,0.0,2262.0,772.0,8.0,0.0,418.0,0.0,30.0,9.0,101.0,3.0
2021-01-02 14:30:00+01:00,17.0,0.0,6767.0,1128.0,3163.0,5.0,0.0,0.0,484.0,0.0,2250.0,808.0,5.0,0.0,429.0,0.0,32.0,5.0,103.0,2.0
2021-01-02 14:45:00+01:00,17.0,0.0,6764.0,1127.0,3181.0,5.0,0.0,0.0,484.0,0.0,2226.0,822.0,7.0,0.0,420.0,0.0,41.0,3.0,101.0,2.0
2021-01-02 15:00:00+01:00,16.0,0.0,6771.0,1128.0,3181.0,4.0,0.0,0.0,484.0,0.0,2218.0,833.0,6.0,0.0,422.0,0.0,50.0,3.0,95.0,2.0
2021-01-02 15:15:00+01:00,16.0,0.0,6828.0,1128.0,3180.0,5.0,0.0,0.0,484.0,0.0,2218.0,855.0,6.0,0.0,430.0,0.0,52.0,4.0,89.0,4.0
2021-01-02 15:30:00+01:00,16.0,0.0,6859.0,1129.0,3177.0,5.0,0.0,0.0,484.0,0.0,2215.0,861.0,4.0,0.0,418.0,0.0,54.0,4.0,86.0,4.0
2021-01-02 15:45:00+01:00,16.0,0.0,6918.0,1128.0,3173.0,5.0,0.0,0.0,484.0,0.0,2225.0,858.0,2.0,0.0,412.0,0.0,74.0,1.0,81.0,5.0
2021-01-02 16:00:00+01:00,16.0,0.0,6831.0,1131.0,3175.0,5.0,0.0,0.0,484.0,0.0,2290.0,824.0,1.0,0.0,415.0,0.0,96.0,1.0,75.0,6.0
2021-01-02 16:15:00+01:00,16.0,0.0,6782.0,1131.0,3171.0,4.0,0.0,0.0,484.0,0.0,2317.0,824.0,0.0,0.0,405.0,0.0,106.0,2.0,67.0,4.0
2021-01-02 16:30:00+01:00,16.0,0.0,6732.0,1131.0,3151.0,4.0,0.0,0.0,484.0,0.0,2392.0,813.0,0.0,0.0,403.0,0.0,120.0,3.0,72.0,4.0
2021-01-02 16:45:00+01:00,16.0,0.0,6787.0,1130.0,3161.0,5.0,0.0,0.0,484.0,0.0,2478.0,796.0,0.0,0.0,408.0,0.0,113.0,3.0,63.0,5.0
2021-01-02 17:00:00+01:00,15.0,0.0,6812.0,1131.0,3164.0,5.0,0.0,0.0,484.0,0.0,2643.0,741.0,0.0,0.0,410.0,0.0,116.0,3.0,72.0,7.0
2021-01-02 17:15:00+01:00,15.0,0.0,6742.0,1131.0,3158.0,5.0,0.0,0.0,484.0,0.0,2662.0,727.0,0.0,0.0,408.0,0.0,108.0,3.0,82.0,6.0
2021-01-02 17:30:00+01:00,15.0,0.0,6783.0,1131.0,3166.0,4.0,0.0,0.0,484.0,0.0,2671.0,723.0,0.0,0.0,409.0,0.0,110.0,3.0,83.0,6.0
2021-01-02 17:45:00+01:00,16.0,0.0,6769.0,1131.0,3170.0,5.0,0.0,0.0,484.0,0.0,2751.0,711.0,0.0,0.0,402.0,0.0,87.0,3.0,84.0,6.0
2021-01-02 18:00:00+01:00,16.0,0.0,6777.0,1131.0,3164.0,4.0,0.0,0.0,484.0,0.0,3108.0,655.0,0.0,0.0,403.0,0.0,108.0,3.0,86.0,6.0
2021-01-02 18:15:00+01:00,15.0,0.0,6782.0,1131.0,3161.0,4.0,0.0,0.0,484.0,0.0,3085.0,645.0,0.0,0.0,398.0,0.0,120.0,3.0,90.0,6.0
2021-01-02 18:30:00+01:00,16.0,0.0,6785.0,1132.0,3170.0,4.0,0.0,0.0,484.0,0.0,3088.0,642.0,0.0,0.0,403.0,0.0,134.0,3.0,87.0,6.0
2021-01-02 18:45:00+01:00,16.0,0.0,6780.0,1131.0,3172.0,4.0,0.0,0.0,484.0,0.0,3056.0,643.0,0.0,0.0,404.0,0.0,122.0,3.0,92.0,5.0
2021-01-02 19:00:00+01:00,16.0,0.0,6797.0,1133.0,3166.0,4.0,0.0,0.0,484.0,0.0,2983.0,639.0,0.0,0.0,404.0,0.0,134.0,3.0,100.0,4.0
2021-01-02 19:15:00+01:00,16.0,0.0,6795.0,1133.0,3169.0,5.0,0.0,0.0,484.0,0.0,2921.0,643.0,0.0,0.0,409.0,0.0,133.0,3.0,95.0,5.0
2021-01-02 19:30:00+01:00,16.0,0.0,6768.0,1134.0,3147.0,5.0,0.0,0.0,484.0,0.0,2904.0,644.0,0.0,0.0,417.0,0.0,128.0,3.0,89.0,6.0
2021-01-02 19:45:00+01:00,16.0,0.0,6731.0,1134.0,3158.0,5.0,0.0,0.0,484.0,0.0,2890.0,642.0,0.0,0.0,414.0,0.0,100.0,3.0,86.0,6.0
2021-01-02 20:00:00+01:00,17.0,0.0,6787.0,1134.0,3159.0,4.0,0.0,0.0,484.0,0.0,2851.0,641.0,0.0,0.0,415.0,0.0,99.0,3.0,85.0,5.0
2021-01-02 20:15:00+01:00,16.0,0.0,6801.0,1135.0,3174.0,5.0,0.0,0.0,484.0,0.0,2808.0,645.0,0.0,0.0,416.0,0.0,141.0,3.0,83.0,6.0
2021-01-02 20:30:00+01:00,16.0,0.0,6766.0,1136.0,3163.0,4.0,0.0,0.0,483.0,0.0,2765.0,651.0,0.0,0.0,415.0,0.0,169.0,3.0,80.0,7.0
2021-01-02 20:45:00+01:00,17.0,0.0,6565.0,1127.0,3139.0,5.0,0.0,0.0,483.0,0.0,2677.0,648.0,0.0,0.0,416.0,0.0,169.0,3.0,81.0,8.0
2021-01-02 21:00:00+01:00,16.0,0.0,6557.0,1132.0,3089.0,4.0,0.0,0.0,484.0,0.0,2576.0,647.0,0.0,0.0,415.0,0.0,128.0,4.0,84.0,5.0
2021-01-02 21:15:00+01:00,17.0,0.0,6581.0,1134.0,3075.0,5.0,0.0,0.0,483.0,0.0,2515.0,657.0,0.0,0.0,421.0,0.0,82.0,5.0,82.0,6.0
2021-01-02 21:30:00+01:00,16.0,0.0,6601.0,1136.0,3062.0,4.0,0.0,0.0,484.0,0.0,2503.0,657.0,0.0,0.0,423.0,0.0,64.0,6.0,79.0,5.0
2021-01-02 21:45:00+01:00,16.0,0.0,6567.0,1136.0,3055.0,4.0,0.0,0.0,483.0,0.0,2429.0,658.0,0.0,0.0,422.0,0.0,42.0,8.0,80.0,5.0
2021-01-02 22:00:00+01:00,16.0,0.0,6113.0,1005.0,2927.0,5.0,0.0,0.0,484.0,0.0,2213.0,658.0,0.0,0.0,426.0,0.0,41.0,8.0,83.0,5.0
2021-01-02 22:15:00+01:00,16.0,0.0,6076.0,995.0,2884.0,5.0,0.0,0.0,484.0,0.0,2208.0,667.0,0.0,0.0,430.0,0.0,50.0,5.0,83.0,6.0
2021-01-02 22:30:00+01:00,17.0,0.0,6021.0,989.0,2901.0,5.0,0.0,0.0,484.0,0.0,2218.0,672.0,0.0,0.0,429.0,0.0,122.0,4.0,82.0,7.0
2021-01-02 22:45:00+01:00,16.0,0.0,5886.0,967.0,2893.0,5.0,0.0,0.0,484.0,0.0,1961.0,683.0,0.0,0.0,427.0,0.0,162.0,5.0,82.0,7.0
2021-01-02 23:00:00+01:00,16.0,0.0,5390.0,764.0,2833.0,4.0,0.0,0.0,484.0,0.0,1789.0,734.0,0.0,0.0,421.0,0.0,208.0,6.0,82.0,7.0
2021-01-02 23:15:00+01:00,17.0,0.0,5271.0,661.0,2837.0,4.0,0.0,0.0,484.0,0.0,1649.0,752.0,0.0,0.0,423.0,0.0,193.0,8.0,83.0,8.0
2021-01-02 23:30:00+01:00,15.0,0.0,5146.0,659.0,2847.0,4.0,0.0,0.0,484.0,0.0,1465.0,759.0,0.0,0.0,427.0,0.0,180.0,8.0,83.0,7.0
2021-01-02 23:45:00+01:00,15.0,0.0,5039.0,661.0,2840.0,5.0,0.0,0.0,484.0,0.0,1111.0,760.0,0.0,0.0,425.0,0.0,128.0,8.0,82.0,5.0
2021-01-03 00:00:00+01:00,16.0,0.0,4279.0,383.0,2675.0,5.0,0.0,0.0,484.0,0.0,749.0,797.0,0.0,0.0,432.0,0.0,87.0,8.0,88.0,4.0
2021-01-03 00:15:00+01:00,16.0,0.0,4091.0,330.0,2602.0,5.0,0.0,0.0,484.0,0.0,643.0,857.0,0.0,0.0,431.0,0.0,65.0,8.0,89.0,4.0
2021-01-03 00:30:00+01:00,16.0,0.0,4030.0,264.0,2566.0,5.0,0.0,0.0,484.0,0.0,628.0,910.0,0.0,0.0,435.0,0.0,72.0,7.0,92.0,4.0
2021-01-03 00:45:00+01:00,16.0,0.0,3932.0,110.0,2481.0,4.0,0.0,0.0,484.0,0.0,635.0,927.0,0.0,0.0,440.0,0.0,125.0,5.0,93.0,3.0
2021-01-03 01:00:00+01:00,17.0,0.0,3496.0,46.0,2477.0,4.0,0.0,0.0,484.0,0.0,651.0,977.0,0.0,0.0,436.0,0.0,213.0,4.0,96.0,3.0
2021-01-03 01:15:00+01:00,16.0,0.0,3335.0,45.0,2434.0,5.0,0.0,0.0,484.0,0.0,653.0,1006.0,0.0,0.0,436.0,0.0,266.0,1.0,95.0,4.0
2021-01-03 01:30:00+01:00,17.0,0.0,3168.0,45.0,2376.0,4.0,0.0,0.0,484.0,0.0,657.0,1019.0,0.0,0.0,439.0,0.0,328.0,0.0,97.0,4.0
2021-01-03 01:45:00+01:00,16.0,0.0,3180.0,46.0,2261.0,5.0,0.0,0.0,484.0,0.0,656.0,1012.0,0.0,0.0,443.0,0.0,318.0,0.0,97.0,3.0
2021-01-03 02:00:00+01:00,17.0,0.0,3039.0,45.0,2177.0,5.0,0.0,0.0,484.0,0.0,633.0,1027.0,0.0,0.0,441.0,0.0,222.0,0.0,101.0,2.0
2021-01-03 02:15:00+01:00,17.0,0.0,3065.0,43.0,2180.0,5.0,0.0,0.0,484.0,0.0,624.0,1045.0,0.0,0.0,439.0,0.0,153.0,0.0,105.0,2.0
2021-01-03 02:30:00+01:00,17.0,0.0,3041.0,40.0,2176.0,5.0,0.0,0.0,484.0,0.0,620.0,1053.0,0.0,0.0,438.0,0.0,161.0,0.0,107.0,1.0
2021-01-03 02:45:00+01:00,17.0,0.0,2993.0,40.0,2166.0,4.0,0.0,0.0,484.0,0.0,631.0,1046.0,0.0,0.0,437.0,0.0,187.0,0.0,114.0,1.0
2021-01-03 03:00:00+01:00,17.0,0.0,3424.0,41.0,2244.0,5.0,0.0,0.0,484.0,0.0,652.0,1025.0,0.0,0.0,440.0,0.0,202.0,0.0,128.0,1.0
2021-01-03 03:15:00+01:00,16.0,0.0,3489.0,40.0,2316.0,4.0,0.0,0.0,484.0,0.0,661.0,1013.0,0.0,0.0,433.0,0.0,279.0,0.0,128.0,1.0
2021-01-03 03:30:00+01:00,17.0,0.0,3379.0,41.0,2287.0,4.0,0.0,0.0,484.0,0.0,663.0,1017.0,0.0,0.0,433.0,0.0,382.0,0.0,128.0,3.0
2021-01-03 03:45:00+01:00,17.0,0.0,3289.0,41.0,2280.0,5.0,0.0,0.0,484.0,0.0,670.0,1041.0,0.0,0.0,426.0,0.0,409.0,0.0,126.0,1.0
2021-01-03 04:00:00+01:00,16.0,0.0,3262.0,42.0,2298.0,5.0,0.0,0.0,484.0,0.0,690.0,1045.0,0.0,0.0,436.0,0.0,334.0,0.0,134.0,1.0
2021-01-03 04:15:00+01:00,17.0,0.0,3299.0,43.0,2295.0,5.0,0.0,0.0,484.0,0.0,660.0,1055.0,0.0,0.0,432.0,0.0,339.0,0.0,138.0,1.0
2021-01-03 04:30:00+01:00,17.0,0.0,3299.0,42.0,2301.0,5.0,0.0,0.0,484.0,0.0,658.0,1053.0,0.0,0.0,434.0,0.0,382.0,0.0,145.0,1.0
2021-01-03 04:45:00+01:00,17.0,0.0,3246.0,42.0,2316.0,4.0,0.0,0.0,484.0,0.0,669.0,1059.0,0.0,0.0,432.0,0.0,341.0,0.0,147.0,1.0
2021-01-03 05:00:00+01:00,17.0,0.0,3113.0,42.0,2289.0,5.0,0.0,0.0,484.0,0.0,693.0,1068.0,0.0,0.0,438.0,0.0,320.0,0.0,152.0,0.0
2021-01-03 05:15:00+01:00,17.0,0.0,3113.0,41.0,2286.0,4.0,0.0,0.0,484.0,0.0,740.0,1087.0,0.0,0.0,446.0,0.0,287.0,0.0,158.0,0.0
2021-01-03 05:30:00+01:00,16.0,0.0,3081.0,41.0,2300.0,4.0,0.0,0.0,484.0,0.0,780.0,1080.0,0.0,0.0,448.0,0.0,283.0,0.0,170.0,0.0
2021-01-03 05:45:00+01:00,16.0,0.0,3083.0,42.0,2286.0,4.0,0.0,0.0,484.0,0.0,808.0,1071.0,0.0,0.0,447.0,0.0,272.0,0.0,177.0,0.0
2021-01-03 06:00:00+01:00,16.0,0.0,3009.0,42.0,2259.0,5.0,0.0,0.0,484.0,0.0,812.0,1061.0,0.0,0.0,450.0,0.0,227.0,0.0,193.0,0.0
2021-01-03 06:15:00+01:00,16.0,0.0,3004.0,41.0,2253.0,4.0,0.0,0.0,484.0,0.0,801.0,1054.0,0.0,0.0,449.0,0.0,284.0,0.0,210.0,0.0
2021-01-03 06:30:00+01:00,17.0,0.0,3001.0,41.0,2252.0,5.0,0.0,0.0,485.0,0.0,812.0,1025.0,0.0,0.0,454.0,0.0,365.0,0.0,216.0,0.0
2021-01-03 06:45:00+01:00,17.0,0.0,3099.0,43.0,2264.0,5.0,0.0,0.0,484.0,0.0,844.0,1002.0,0.0,0.0,451.0,0.0,526.0,0.0,226.0,0.0
2021-01-03 07:00:00+01:00,17.0,0.0,3606.0,42.0,2347.0,5.0,0.0,0.0,484.0,0.0,910.0,995.0,0.0,0.0,441.0,0.0,676.0,0.0,225.0,0.0
2021-01-03 07:15:00+01:00,17.0,0.0,3632.0,42.0,2397.0,4.0,0.0,0.0,484.0,0.0,963.0,976.0,0.0,0.0,439.0,0.0,660.0,0.0,232.0,0.0
2021-01-03 07:30:00+01:00,16.0,0.0,3591.0,44.0,2450.0,5.0,0.0,0.0,484.0,0.0,1004.0,966.0,0.0,0.0,430.0,0.0,667.0,0.0,232.0,0.0
2021-01-03 07:45:00+01:00,17.0,0.0,3701.0,48.0,2572.0,4.0,0.0,0.0,484.0,0.0,1019.0,958.0,0.0,0.0,435.0,0.0,679.0,0.0,238.0,0.0
2021-01-03 08:00:00+01:00,17.0,0.0,3745.0,39.0,2722.0,4.0,0.0,0.0,483.0,0.0,980.0,988.0,0.0,0.0,435.0,0.0,690.0,0.0,251.0,0.0
2021-01-03 08:15:00+01:00,16.0,0.0,3806.0,41.0,2833.0,4.0,0.0,0.0,484.0,0.0,969.0,981.0,0.0,0.0,440.0,0.0,707.0,0.0,274.0,0.0
2021-01-03 08:30:00+01:00,16.0,0.0,3887.0,41.0,2847.0,5.0,0.0,0.0,484.0,0.0,960.0,989.0,0.0,0.0,432.0,0.0,727.0,0.0,289.0,0.0
2021-01-03 08:45:00+01:00,17.0,0.0,4147.0,41.0,2870.0,5.0,0.0,0.0,484.0,0.0,982.0,952.0,0.0,0.0,408.0,0.0,711.0,0.0,276.0,0.0
2021-01-03 09:00:00+01:00,16.0,0.0,4424.0,42.0,2992.0,5.0,0.0,0.0,484.0,0.0,1083.0,926.0,0.0,0.0,394.0,0.0,722.0,0.0,274.0,0.0
2021-01-03 09:15:00+01:00,17.0,0.0,4424.0,40.0,3041.0,5.0,0.0,0.0,484.0,0.0,1088.0,918.0,1.0,0.0,383.0,0.0,704.0,0.0,263.0,0.0
2021-01-03 09:30:00+01:00,17.0,0.0,4652.0,41.0,3020.0,4.0,0.0,0.0,484.0,0.0,1144.0,885.0,1.0,0.0,389.0,0.0,604.0,0.0,283.0,0.0
2021-01-03 09:45:00+01:00,17.0,0.0,4738.0,39.0,3054.0,4.0,0.0,0.0,484.0,0.0,1219.0,824.0,2.0,0.0,378.0,0.0,589.0,0.0,286.0,0.0
2021-01-03 10:00:00+01:00,17.0,0.0,4767.0,40.0,3110.0,5.0,0.0,0.0,483.0,0.0,1326.0,808.0,2.0,0.0,403.0,0.0,621.0,0.0,279.0,0.0
2021-01-03 10:15:00+01:00,17.0,0.0,4826.0,39.0,3146.0,5.0,0.0,0.0,483.0,0.0,1336.0,803.0,3.0,0.0,415.0,0.0,699.0,0.0,271.0,0.0
2021-01-03 10:30:00+01:00,17.0,0.0,4857.0,39.0,3179.0,5.0,0.0,0.0,483.0,0.0,1327.0,798.0,4.0,0.0,414.0,0.0,707.0,0.0,267.0,0.0
2021-01-03 10:45:00+01:00,17.0,0.0,4868.0,40.0,3178.0,5.0,0.0,0.0,483.0,0.0,1325.0,779.0,6.0,0.0,424.0,0.0,712.0,0.0,281.0,0.0
2021-01-03 11:00:00+01:00,17.0,0.0,4795.0,41.0,3161.0,5.0,0.0,0.0,483.0,0.0,1367.0,717.0,8.0,0.0,426.0,0.0,806.0,0.0,278.0,0.0
2021-01-03 11:15:00+01:00,17.0,0.0,4716.0,39.0,3163.0,5.0,0.0,0.0,484.0,0.0,1406.0,725.0,9.0,0.0,428.0,0.0,856.0,0.0,297.0,0.0
2021-01-03 11:30:00+01:00,17.0,0.0,4732.0,39.0,3162.0,5.0,0.0,0.0,484.0,0.0,1462.0,748.0,11.0,0.0,431.0,0.0,875.0,0.0,301.0,0.0
2021-01-03 11:45:00+01:00,17.0,0.0,4791.0,39.0,3167.0,5.0,0.0,0.0,484.0,0.0,1473.0,735.0,12.0,0.0,434.0,0.0,810.0,0.0,315.0,0.0
2021-01-03 12:00:00+01:00,17.0,0.0,4908.0,40.0,3164.0,5.0,0.0,0.0,484.0,0.0,1436.0,703.0,14.0,0.0,442.0,0.0,745.0,0.0,325.0,0.0
2021-01-03 12:15:00+01:00,17.0,0.0,4853.0,41.0,3170.0,5.0,0.0,0.0,484.0,0.0,1457.0,661.0,15.0,0.0,428.0,0.0,733.0,0.0,349.0,0.0
2021-01-03 12:30:00+01:00,17.0,0.0,4825.0,42.0,3171.0,5.0,0.0,0.0,484.0,0.0,1463.0,671.0,16.0,0.0,422.0,0.0,752.0,0.0,374.0,0.0
2021-01-03 12:45:00+01:00,17.0,0.0,4872.0,41.0,3142.0,5.0,0.0,0.0,484.0,0.0,1488.0,693.0,22.0,0.0,431.0,0.0,741.0,0.0,408.0,0.0
2021-01-03 13:00:00+01:00,17.0,0.0,4901.0,42.0,3173.0,5.0,0.0,0.0,484.0,0.0,1476.0,713.0,11.0,0.0,426.0,0.0,694.0,0.0,444.0,0.0
2021-01-03 13:15:00+01:00,17.0,0.0,4810.0,42.0,3166.0,5.0,0.0,0.0,484.0,0.0,1475.0,695.0,10.0,0.0,428.0,0.0,813.0,0.0,508.0,0.0
2021-01-03 13:30:00+01:00,17.0,0.0,4594.0,40.0,3152.0,5.0,0.0,0.0,484.0,0.0,1504.0,713.0,12.0,0.0,431.0,0.0,913.0,0.0,534.0,0.0
2021-01-03 13:45:00+01:00,17.0,0.0,4464.0,40.0,3158.0,4.0,0.0,0.0,484.0,0.0,1566.0,744.0,10.0,0.0,430.0,0.0,939.0,0.0,555.0,0.0
2021-01-03 14:00:00+01:00,18.0,0.0,4479.0,41.0,3168.0,5.0,0.0,0.0,484.0,0.0,1617.0,759.0,13.0,0.0,430.0,0.0,935.0,0.0,601.0,0.0
2021-01-03 14:15:00+01:00,17.0,0.0,4319.0,40.0,3156.0,5.0,0.0,0.0,484.0,0.0,1599.0,788.0,12.0,0.0,434.0,0.0,999.0,0.0,623.0,0.0
2021-01-03 14:30:00+01:00,17.0,0.0,4503.0,39.0,3150.0,4.0,0.0,0.0,484.0,0.0,1635.0,794.0,8.0,0.0,435.0,0.0,1028.0,0.0,639.0,0.0
2021-01-03 14:45:00+01:00,17.0,0.0,4367.0,40.0,3165.0,4.0,0.0,0.0,484.0,0.0,1644.0,805.0,6.0,0.0,430.0,0.0,1027.0,0.0,652.0,0.0
2021-01-03 15:00:00+01:00,18.0,0.0,4318.0,40.0,3055.0,4.0,0.0,0.0,484.0,0.0,1690.0,803.0,5.0,0.0,432.0,0.0,1210.0,0.0,676.0,0.0
2021-01-03 15:15:00+01:00,17.0,0.0,4171.0,42.0,3012.0,4.0,0.0,0.0,484.0,0.0,1824.0,833.0,4.0,0.0,422.0,0.0,1339.0,0.0,714.0,0.0
2021-01-03 15:30:00+01:00,17.0,0.0,4208.0,42.0,2961.0,5.0,0.0,0.0,484.0,0.0,1868.0,840.0,3.0,0.0,411.0,0.0,1329.0,0.0,733.0,0.0
2021-01-03 15:45:00+01:00,17.0,0.0,4210.0,42.0,2985.0,4.0,0.0,0.0,485.0,0.0,1872.0,811.0,1.0,0.0,416.0,0.0,1326.0,0.0,737.0,0.0
2021-01-03 16:00:00+01:00,17.0,0.0,4155.0,42.0,2928.0,5.0,0.0,0.0,484.0,0.0,1890.0,776.0,0.0,0.0,408.0,0.0,1372.0,0.0,748.0,0.0
2021-01-03 16:15:00+01:00,17.0,0.0,4349.0,42.0,2909.0,5.0,0.0,0.0,484.0,0.0,1960.0,743.0,0.0,0.0,413.0,0.0,1418.0,0.0,743.0,0.0
2021-01-03 16:30:00+01:00,17.0,0.0,4518.0,40.0,2930.0,4.0,0.0,0.0,484.0,0.0,2087.0,724.0,0.0,0.0,410.0,0.0,1432.0,0.0,721.0,0.0
2021-01-03 16:45:00+01:00,17.0,0.0,4526.0,40.0,2933.0,5.0,0.0,0.0,484.0,0.0,2131.0,701.0,0.0,0.0,405.0,0.0,1383.0,0.0,767.0,0.0
2021-01-03 17:00:00+01:00,17.0,0.0,4625.0,41.0,3052.0,5.0,0.0,0.0,484.0,0.0,2327.0,636.0,0.0,0.0,410.0,0.0,1395.0,0.0,799.0,0.0
2021-01-03 17:15:00+01:00,17.0,0.0,4618.0,42.0,3106.0,4.0,0.0,0.0,484.0,0.0,2478.0,624.0,0.0,0.0,410.0,0.0,1448.0,0.0,821.0,0.0
2021-01-03 17:30:00+01:00,17.0,0.0,4704.0,41.0,3114.0,4.0,0.0,0.0,484.0,0.0,2516.0,620.0,0.0,0.0,405.0,0.0,1449.0,0.0,825.0,0.0
2021-01-03 17:45:00+01:00,17.0,0.0,4673.0,42.0,3107.0,5.0,0.0,0.0,484.0,0.0,2628.0,596.0,0.0,0.0,406.0,0.0,1499.0,0.0,797.0,0.0
2021-01-03 18:00:00+01:00,17.0,0.0,4470.0,42.0,3116.0,4.0,0.0,0.0,484.0,0.0,2921.0,568.0,0.0,0.0,408.0,0.0,1539.0,0.0,809.0,0.0
2021-01-03 18:15:00+01:00,17.0,0.0,4408.0,42.0,3061.0,4.0,0.0,0.0,484.0,0.0,2883.0,569.0,0.0,0.0,406.0,0.0,1561.0,0.0,839.0,0.0
2021-01-03 18:30:00+01:00,17.0,0.0,4290.0,41.0,3061.0,5.0,0.0,0.0,484.0,0.0,2812.0,579.0,0.0,0.0,410.0,0.0,1557.0,0.0,848.0,0.0
2021-01-03 18:45:00+01:00,17.0,0.0,4238.0,42.0,2991.0,5.0,0.0,0.0,484.0,0.0,2795.0,578.0,0.0,0.0,414.0,0.0,1567.0,0.0,879.0,0.0
2021-01-03 19:00:00+01:00,17.0,0.0,4214.0,42.0,2779.0,4.0,0.0,0.0,484.0,0.0,2693.0,584.0,0.0,0.0,413.0,0.0,1572.0,0.0,941.0,0.0
2021-01-03 19:15:00+01:00,17.0,0.0,4386.0,41.0,2595.0,4.0,0.0,0.0,484.0,0.0,2672.0,588.0,0.0,0.0,406.0,0.0,1563.0,0.0,941.0,0.0
2021-01-03 19:30:00+01:00,17.0,0.0,4326.0,42.0,2555.0,4.0,0.0,0.0,484.0,0.0,2610.0,589.0,0.0,0.0,409.0,0.0,1562.0,0.0,933.0,0.0
2021-01-03 19:45:00+01:00,17.0,0.0,4288.0,42.0,2487.0,5.0,0.0,0.0,484.0,0.0,2652.0,594.0,0.0,0.0,410.0,0.0,1562.0,0.0,888.0,0.0
2021-01-03 20:00:00+01:00,17.0,0.0,3766.0,42.0,2347.0,5.0,0.0,0.0,484.0,0.0,2543.0,599.0,0.0,0.0,410.0,0.0,1568.0,0.0,877.0,0.0
2021-01-03 20:15:00+01:00,17.0,0.0,3712.0,45.0,2277.0,4.0,0.0,0.0,484.0,0.0,2563.0,594.0,0.0,0.0,413.0,0.0,1573.0,0.0,863.0,0.0
2021-01-03 20:30:00+01:00,17.0,0.0,3546.0,47.0,2243.0,4.0,0.0,0.0,484.0,0.0,2528.0,596.0,0.0,0.0,410.0,0.0,1566.0,0.0,879.0,0.0
2021-01-03 20:45:00+01:00,16.0,0.0,3531.0,47.0,2113.0,4.0,0.0,0.0,484.0,0.0,2507.0,591.0,0.0,0.0,407.0,0.0,1552.0,0.0,921.0,0.0
2021-01-03 21:00:00+01:00,17.0,0.0,3538.0,47.0,1883.0,4.0,0.0,0.0,484.0,0.0,2462.0,599.0,0.0,0.0,408.0,0.0,1525.0,0.0,953.0,0.0
